Timestamp,Received Data
2026-02-01 21:38:51,SNSR, 201.62
2026-02-01 21:39:01,SNSR, 202.04
2026-02-01 21:39:11,SNSR, 201.55
2026-02-01 21:39:21,SNSR, 201.62
2026-02-01 21:39:31,SNSR, 202.06
2026-02-01 21:39:41,SNSR, 201.62
2026-02-01 21:39:51,SNSR, 201.62
2026-02-01 21:40:01,SNSR, 201.62
2026-02-01 21:40:11,SNSR, 201.56
2026-02-01 21:40:22,SNSR, 201.65
2026-02-01 21:40:32,SNSR, 201.62
2026-02-01 21:40:41,SNSR, 201.62
2026-02-01 21:40:51,SNSR, 201.62
2026-02-01 21:41:01,SNSR, 201.62
2026-02-01 21:41:12,SNSR, 201.56
2026-02-01 21:41:22,SNSR, 201.56
2026-02-01 21:41:32,SNSR, 201.55
2026-02-01 21:41:42,SNSR, 201.62
2026-02-01 21:41:52,SNSR, 201.55
2026-02-01 21:42:02,SNSR, 201.98
2026-02-01 21:42:12,SNSR, 201.62
2026-02-01 21:42:22,SNSR, 201.26
2026-02-01 21:42:39,SNSR, 201.68
2026-02-01 21:42:42,SNSR, 202.04
2026-02-01 21:42:52,SNSR, 201.63
2026-02-01 21:43:02,SNSR, 201.56
2026-02-01 21:43:12,SNSR, 201.63
2026-02-01 21:43:22,SNSR, 201.56
2026-02-01 21:43:32,SNSR, 201.56
2026-02-01 21:43:42,SNSR, 202.04
2026-02-01 21:43:52,SNSR, 201.63
2026-02-01 21:44:03,SNSR, 201.70
2026-02-01 21:44:13,SNSR, 201.70
2026-02-01 21:44:23,SNSR, 201.63
2026-02-01 21:44:33,SNSR, 201.62
2026-02-01 21:44:43,SNSR, 201.63
2026-02-01 21:44:53,SNSR, 201.56
2026-02-01 21:45:03,SNSR, 201.70
2026-02-01 21:45:13,SNSR, 202.06
2026-02-01 21:45:23,SNSR, 201.63
2026-02-01 21:45:33,SNSR, 201.63
2026-02-01 21:45:44,SNSR, 201.63
2026-02-01 21:45:53,SNSR, 201.63
2026-02-01 21:46:03,SNSR, 201.62
2026-02-01 21:46:14,SNSR, 202.06
2026-02-01 21:46:24,SNSR, 201.63
2026-02-01 21:46:33,SNSR, 201.63
2026-02-01 21:46:43,SNSR, 202.06
2026-02-01 21:46:53,SNSR, 201.62
2026-02-01 21:47:03,SNSR, 201.65
2026-02-01 21:47:14,SNSR, 201.63
2026-02-01 21:47:23,SNSR, 201.55
2026-02-01 21:47:34,SNSR, 201.62
2026-02-01 21:47:44,SNSR, 201.63
2026-02-01 21:47:54,SNSR, 201.55
2026-02-01 21:48:04,SNSR, 201.62
2026-02-01 21:48:14,SNSR, 201.56
2026-02-01 21:48:24,SNSR, 201.63
2026-02-01 21:48:34,SNSR, 201.99
2026-02-01 21:48:44,SNSR, 201.63
2026-02-01 21:48:54,SNSR, 201.63
2026-02-01 21:49:04,SNSR, 201.63
2026-02-01 21:49:14,SNSR, 201.62
2026-02-01 21:49:24,SNSR, 201.65
2026-02-01 21:49:34,SNSR, 201.63
2026-02-01 21:49:45,SNSR, 201.55
2026-02-01 21:49:54,SNSR, 201.65
2026-02-01 21:50:04,SNSR, 201.62
2026-02-01 21:50:15,SNSR, 201.63
2026-02-01 21:50:25,SNSR, 201.62
2026-02-01 21:50:35,SNSR, 201.63
2026-02-01 21:50:45,SNSR, 201.55
2026-02-01 21:50:55,SNSR, 201.56
2026-02-01 21:51:09,SNSR, 201.65
2026-02-01 21:51:15,SNSR, 201.63
2026-02-01 21:51:25,SNSR, 201.62
2026-02-01 21:51:35,SNSR, 201.98
2026-02-01 21:51:45,SNSR, 201.62
2026-02-01 21:51:55,SNSR, 201.99
2026-02-01 21:52:05,SNSR, 201.63
2026-02-01 21:52:15,SNSR, 201.55
2026-02-01 21:52:26,SNSR, 201.63
2026-02-01 21:52:36,SNSR, 201.55
2026-02-01 21:52:45,SNSR, 201.62
2026-02-01 21:52:55,SNSR, 201.99
2026-02-01 21:53:06,SNSR, 201.63
2026-02-01 21:53:15,SNSR, 201.63
2026-02-01 21:53:26,SNSR, 201.63
2026-02-01 21:53:36,SNSR, 201.63
2026-02-01 21:53:46,SNSR, 201.62
2026-02-01 21:53:56,SNSR, 201.62
2026-02-01 21:54:06,SNSR, 201.55
2026-02-01 21:54:16,SNSR, 201.56
2026-02-01 21:54:26,SNSR, 201.63
2026-02-01 21:54:36,SNSR, 201.63
2026-02-01 21:54:46,SNSR, 201.63
2026-02-01 21:54:56,SNSR, 201.62
2026-02-01 21:55:06,SNSR, 201.99
2026-02-01 21:55:16,SNSR, 201.55
2026-02-01 21:55:26,SNSR, 201.56
2026-02-01 21:55:37,SNSR, 201.62
2026-02-01 21:55:47,SNSR, 201.55
2026-02-01 21:55:56,SNSR, 201.62
2026-02-01 21:56:07,SNSR, 201.62
2026-02-01 21:56:17,SNSR, 201.63
2026-02-01 21:56:26,SNSR, 201.56
2026-02-01 21:56:37,SNSR, 201.63
2026-02-01 21:56:46,SNSR, 201.63
2026-02-01 21:56:57,SNSR, 201.63
2026-02-01 21:57:07,SNSR, 201.63
2026-02-01 21:57:18,SNSR, 201.62
2026-02-01 21:57:27,SNSR, 201.19
2026-02-01 21:57:37,SNSR, 201.98
2026-02-01 21:57:47,SNSR, 201.55
2026-02-01 21:57:57,SNSR, 201.62
2026-02-01 21:58:07,SNSR, 201.63
2026-02-01 21:58:17,SNSR, 201.68
2026-02-01 21:58:27,SNSR, 201.62
2026-02-01 21:58:37,SNSR, 201.62
2026-02-01 21:58:47,SNSR, 201.62
2026-02-01 21:58:57,SNSR, 201.99
2026-02-01 21:59:07,SNSR, 201.62
2026-02-01 21:59:17,SNSR, 201.98
2026-02-01 21:59:27,SNSR, 201.98
2026-02-01 21:59:38,SNSR, 201.55
2026-02-01 21:59:48,SNSR, 201.62
2026-02-01 21:59:58,SNSR, 201.62
2026-02-01 22:00:08,SNSR, 202.06
2026-02-01 22:00:18,SNSR, 201.63
2026-02-01 22:00:28,SNSR, 201.84
2026-02-01 22:00:38,SNSR, 201.86
2026-02-01 22:00:48,SNSR, 201.84
2026-02-01 22:00:58,SNSR, 201.84
2026-02-01 22:01:08,SNSR, 201.50
2026-02-01 22:01:18,SNSR, 201.92
2026-02-01 22:01:28,SNSR, 201.91
2026-02-01 22:01:38,SNSR, 202.06
2026-02-01 22:01:48,SNSR, 201.98
2026-02-01 22:01:59,SNSR, 201.99
2026-02-01 22:02:08,SNSR, 201.62
2026-02-01 22:02:18,SNSR, 202.06
2026-02-01 22:02:28,SNSR, 202.15
2026-02-01 22:02:38,SNSR, 202.42
2026-02-01 22:02:49,SNSR, 202.13
2026-02-01 22:02:59,SNSR, 202.15
2026-02-01 22:03:09,SNSR, 201.92
2026-02-01 22:03:19,SNSR, 201.98
2026-02-01 22:03:29,SNSR, 201.91
2026-02-01 22:03:39,SNSR, 202.35
2026-02-01 22:03:49,SNSR, 201.84
2026-02-01 22:03:59,SNSR, 201.91
2026-02-01 22:04:09,SNSR, 201.84
2026-02-01 22:04:19,SNSR, 201.77
2026-02-01 22:04:29,SNSR, 201.77
2026-02-01 22:04:39,SNSR, 201.77
2026-02-01 22:04:49,SNSR, 201.77
2026-02-01 22:05:00,SNSR, 202.13
2026-02-01 22:05:09,SNSR, 201.70
2026-02-01 22:05:20,SNSR, 201.77
2026-02-01 22:05:29,SNSR, 201.68
2026-02-01 22:05:39,SNSR, 201.77
2026-02-01 22:05:50,SNSR, 202.15
2026-02-01 22:06:00,SNSR, 201.62
2026-02-01 22:06:10,SNSR, 201.63
2026-02-01 22:06:20,SNSR, 201.63
2026-02-01 22:06:30,SNSR, 201.70
2026-02-01 22:06:40,SNSR, 201.62
2026-02-01 22:06:50,SNSR, 201.70
2026-02-01 22:07:00,SNSR, 201.68
2026-02-01 22:07:10,SNSR, 202.13
2026-02-01 22:07:20,SNSR, 201.70
2026-02-01 22:07:30,SNSR, 202.06
2026-02-01 22:07:40,SNSR, 201.70
2026-02-01 22:07:50,SNSR, 201.62
2026-02-01 22:08:01,SNSR, 202.06
2026-02-01 22:08:11,SNSR, 201.70
2026-02-01 22:08:20,SNSR, 201.72
2026-02-01 22:08:30,SNSR, 201.19
2026-02-01 22:08:40,SNSR, 202.06
2026-02-01 22:08:51,SNSR, 201.62
2026-02-01 22:09:01,SNSR, 201.72
2026-02-01 22:09:11,SNSR, 201.68
2026-02-01 22:09:21,SNSR, 201.68
2026-02-01 22:09:31,SNSR, 201.70
2026-02-01 22:09:41,SNSR, 201.63
2026-02-01 22:09:51,SNSR, 202.04
2026-02-01 22:10:01,SNSR, 201.62
2026-02-01 22:10:11,SNSR, 201.62
2026-02-01 22:10:21,SNSR, 201.62
2026-02-01 22:10:31,SNSR, 201.68
2026-02-01 22:10:41,SNSR, 201.65
2026-02-01 22:10:51,SNSR, 201.63
2026-02-01 22:11:01,SNSR, 201.70
2026-02-01 22:11:11,SNSR, 201.72
2026-02-01 22:11:21,SNSR, 201.63
2026-02-01 22:11:31,SNSR, 201.65
2026-02-01 22:11:41,SNSR, 201.70
2026-02-01 22:11:51,SNSR, 201.63
2026-02-01 22:12:02,SNSR, 201.63
2026-02-01 22:12:12,SNSR, 201.62
2026-02-01 22:12:22,SNSR, 201.62
2026-02-01 22:12:32,SNSR, 201.77
2026-02-01 22:12:42,SNSR, 201.63
2026-02-01 22:12:52,SNSR, 201.63
2026-02-01 22:13:02,SNSR, 201.63
2026-02-01 22:13:12,SNSR, 201.68
2026-02-01 22:13:22,SNSR, 201.70
2026-02-01 22:13:32,SNSR, 201.72
2026-02-01 22:13:42,SNSR, 202.06
2026-02-01 22:13:52,SNSR, 201.63
2026-02-01 22:14:02,SNSR, 201.62
2026-02-01 22:14:12,SNSR, 202.06
2026-02-01 22:14:22,SNSR, 201.62
2026-02-01 22:14:32,SNSR, 201.62
2026-02-01 22:14:43,SNSR, 201.62
2026-02-01 22:14:52,SNSR, 201.63
2026-02-01 22:15:02,SNSR, 201.63
2026-02-01 22:15:13,SNSR, 201.62
2026-02-01 22:15:23,SNSR, 201.62
2026-02-01 22:15:33,SNSR, 201.62
2026-02-01 22:15:43,SNSR, 201.63
2026-02-01 22:15:53,SNSR, 202.06
2026-02-01 22:16:03,SNSR, 201.99
2026-02-01 22:16:13,SNSR, 201.62
2026-02-01 22:16:23,SNSR, 201.70
2026-02-01 22:16:33,SNSR, 201.68
2026-02-01 22:16:43,SNSR, 201.68
2026-02-01 22:16:53,SNSR, 201.70
2026-02-01 22:17:03,SNSR, 201.56
2026-02-01 22:17:13,SNSR, 201.68
2026-02-01 22:17:23,SNSR, 201.63
2026-02-01 22:17:33,SNSR, 202.08
2026-02-01 22:17:43,SNSR, 201.70
2026-02-01 22:17:53,SNSR, 201.68
2026-02-01 22:18:03,SNSR, 201.63
2026-02-01 22:18:14,SNSR, 201.56
2026-02-01 22:18:23,SNSR, 201.63
2026-02-01 22:18:34,SNSR, 201.72
2026-02-01 22:18:44,SNSR, 201.68
2026-02-01 22:18:54,SNSR, 201.62
2026-02-01 22:19:04,SNSR, 201.70
2026-02-01 22:19:14,SNSR, 201.70
2026-02-01 22:19:24,SNSR, 201.56
2026-02-01 22:19:34,SNSR, 201.62
2026-02-01 22:19:44,SNSR, 202.04
2026-02-01 22:19:54,SNSR, 201.62
2026-02-01 22:20:04,SNSR, 202.06
2026-02-01 22:20:14,SNSR, 201.72
2026-02-01 22:20:24,SNSR, 201.63
2026-02-01 22:20:34,SNSR, 201.62
2026-02-01 22:20:44,SNSR, 201.62
2026-02-01 22:20:54,SNSR, 201.98
2026-02-01 22:21:04,SNSR, 201.70
2026-02-01 22:21:14,SNSR, 201.62
2026-02-01 22:21:25,SNSR, 201.63
2026-02-01 22:21:35,SNSR, 201.63
2026-02-01 22:21:45,SNSR, 201.63
2026-02-01 22:21:55,SNSR, 202.06
2026-02-01 22:22:05,SNSR, 201.70
2026-02-01 22:22:15,SNSR, 201.99
2026-02-01 22:22:25,SNSR, 201.63
2026-02-01 22:22:35,SNSR, 201.70
2026-02-01 22:22:45,SNSR, 202.06
2026-02-01 22:22:55,SNSR, 201.63
2026-02-01 22:23:05,SNSR, 201.62
2026-02-01 22:23:15,SNSR, 201.63
2026-02-01 22:23:25,SNSR, 201.63
2026-02-01 22:23:35,SNSR, 201.62
2026-02-01 22:23:45,SNSR, 201.63
2026-02-01 22:23:55,SNSR, 202.04
2026-02-01 22:24:06,SNSR, 201.63
2026-02-01 22:24:16,SNSR, 201.68
2026-02-01 22:24:25,SNSR, 201.63
2026-02-01 22:24:36,SNSR, 201.63
2026-02-01 22:24:46,SNSR, 201.63
2026-02-01 22:24:56,SNSR, 201.68
2026-02-01 22:25:06,SNSR, 201.68
2026-02-01 22:25:16,SNSR, 201.55
2026-02-01 22:25:26,SNSR, 201.63
2026-02-01 22:25:36,SNSR, 201.70
2026-02-01 22:25:46,SNSR, 201.62
2026-02-01 22:25:56,SNSR, 201.56
2026-02-01 22:26:06,SNSR, 201.70
2026-02-01 22:26:16,SNSR, 201.68
2026-02-01 22:26:26,SNSR, 201.63
2026-02-01 22:26:36,SNSR, 201.68
2026-02-01 22:26:46,SNSR, 201.70
2026-02-01 22:26:56,SNSR, 201.62
2026-02-01 22:27:06,SNSR, 201.63
2026-02-01 22:27:16,SNSR, 201.70
2026-02-01 22:27:27,SNSR, 201.62
2026-02-01 22:27:37,SNSR, 201.62
2026-02-01 22:27:47,SNSR, 201.98
2026-02-01 22:27:57,SNSR, 201.68
2026-02-01 22:28:07,SNSR, 202.06
2026-02-01 22:28:17,SNSR, 201.70
2026-02-01 22:28:27,SNSR, 201.63
2026-02-01 22:28:37,SNSR, 201.56
2026-02-01 22:28:47,SNSR, 201.62
2026-02-01 22:28:57,SNSR, 201.68
2026-02-01 22:29:07,SNSR, 201.99
2026-02-01 22:29:17,SNSR, 201.56
2026-02-01 22:29:27,SNSR, 202.06
2026-02-01 22:29:37,SNSR, 201.55
2026-02-01 22:29:47,SNSR, 201.19
2026-02-01 22:29:57,SNSR, 201.62
2026-02-01 22:30:07,SNSR, 201.63
2026-02-01 22:30:17,SNSR, 201.26
2026-02-01 22:30:27,SNSR, 201.68
2026-02-01 22:30:37,SNSR, 201.70
2026-02-01 22:30:48,SNSR, 201.70
2026-02-01 22:30:58,SNSR, 201.62
2026-02-01 22:31:08,SNSR, 201.55
2026-02-01 22:31:18,SNSR, 201.68
2026-02-01 22:31:28,SNSR, 201.65
2026-02-01 22:31:38,SNSR, 201.62
2026-02-01 22:31:48,SNSR, 201.70
2026-02-01 22:31:58,SNSR, 201.63
2026-02-01 22:32:08,SNSR, 201.62
2026-02-01 22:32:18,SNSR, 201.62
2026-02-01 22:32:28,SNSR, 201.63
2026-02-01 22:32:38,SNSR, 201.63
2026-02-01 22:32:48,SNSR, 201.62
2026-02-01 22:32:59,SNSR, 201.70
2026-02-01 22:33:08,SNSR, 202.08
2026-02-01 22:33:18,SNSR, 201.63
2026-02-01 22:33:28,SNSR, 201.63
2026-02-01 22:33:38,SNSR, 201.70
2026-02-01 22:33:48,SNSR, 201.63
2026-02-01 22:33:59,SNSR, 201.62
2026-02-01 22:34:09,SNSR, 202.01
2026-02-01 22:34:19,SNSR, 201.62
2026-02-01 22:34:29,SNSR, 201.70
2026-02-01 22:34:39,SNSR, 201.70
2026-02-01 22:34:49,SNSR, 201.63
2026-02-01 22:34:59,SNSR, 201.63
2026-02-01 22:35:09,SNSR, 201.62
2026-02-01 22:35:19,SNSR, 201.63
2026-02-01 22:35:29,SNSR, 201.70
2026-02-01 22:35:39,SNSR, 201.70
2026-02-01 22:35:49,SNSR, 201.63
2026-02-01 22:36:00,SNSR, 201.62
2026-02-01 22:36:09,SNSR, 201.68
2026-02-01 22:36:19,SNSR, 201.56
2026-02-01 22:36:30,SNSR, 201.63
2026-02-01 22:36:39,SNSR, 201.62
2026-02-01 22:36:49,SNSR, 201.70
2026-02-01 22:36:59,SNSR, 202.13
2026-02-01 22:37:10,SNSR, 201.68
2026-02-01 22:37:20,SNSR, 201.63
2026-02-01 22:37:30,SNSR, 201.99
2026-02-01 22:37:40,SNSR, 201.56
2026-02-01 22:37:50,SNSR, 201.62
2026-02-01 22:38:00,SNSR, 201.98
2026-02-01 22:38:10,SNSR, 201.99
2026-02-01 22:38:20,SNSR, 202.06
2026-02-01 22:38:30,SNSR, 201.62
2026-02-01 22:38:40,SNSR, 201.98
2026-02-01 22:38:50,SNSR, 201.68
2026-02-01 22:39:00,SNSR, 201.62
2026-02-01 22:39:10,SNSR, 202.06
2026-02-01 22:39:20,SNSR, 201.70
2026-02-01 22:39:31,SNSR, 202.06
2026-02-01 22:39:40,SNSR, 202.15
2026-02-01 22:39:51,SNSR, 201.65
2026-02-01 22:40:01,SNSR, 201.56
2026-02-01 22:40:11,SNSR, 201.63
2026-02-01 22:40:21,SNSR, 201.65
2026-02-01 22:40:31,SNSR, 201.99
2026-02-01 22:40:41,SNSR, 201.68
2026-02-01 22:40:51,SNSR, 201.68
2026-02-01 22:41:01,SNSR, 201.70
2026-02-01 22:41:11,SNSR, 201.55
2026-02-01 22:41:21,SNSR, 201.63
2026-02-01 22:41:31,SNSR, 201.68
2026-02-01 22:41:41,SNSR, 201.99
2026-02-01 22:41:52,SNSR, 201.56
2026-02-01 22:42:01,SNSR, 201.68
2026-02-01 22:42:11,SNSR, 201.70
2026-02-01 22:42:21,SNSR, 201.98
2026-02-01 22:42:31,SNSR, 201.63
2026-02-01 22:42:41,SNSR, 201.62
2026-02-01 22:42:52,SNSR, 201.62
2026-02-01 22:43:01,SNSR, 201.62
2026-02-01 22:43:11,SNSR, 201.55
2026-02-01 22:43:22,SNSR, 201.62
2026-02-01 22:43:32,SNSR, 201.62
2026-02-01 22:43:42,SNSR, 201.62
2026-02-01 22:43:52,SNSR, 201.62
2026-02-01 22:44:02,SNSR, 202.06
2026-02-01 22:44:12,SNSR, 201.70
2026-02-01 22:44:22,SNSR, 201.68
2026-02-01 22:44:32,SNSR, 201.62
2026-02-01 22:44:42,SNSR, 201.68
2026-02-01 22:44:52,SNSR, 201.77
2026-02-01 22:45:02,SNSR, 201.68
2026-02-01 22:45:12,SNSR, 202.06
2026-02-01 22:45:22,SNSR, 201.62
2026-02-01 22:45:32,SNSR, 201.70
2026-02-01 22:45:42,SNSR, 201.70
2026-02-01 22:45:52,SNSR, 201.62
2026-02-01 22:46:02,SNSR, 201.70
2026-02-01 22:46:12,SNSR, 201.70
2026-02-01 22:46:23,SNSR, 201.55
2026-02-01 22:46:33,SNSR, 201.63
2026-02-01 22:46:43,SNSR, 201.70
2026-02-01 22:46:53,SNSR, 201.70
2026-02-01 22:47:03,SNSR, 201.70
2026-02-01 22:47:13,SNSR, 201.63
2026-02-01 22:47:23,SNSR, 201.70
2026-02-01 22:47:33,SNSR, 201.62
2026-02-01 22:47:43,SNSR, 201.70
2026-02-01 22:47:53,SNSR, 201.62
2026-02-01 22:48:03,SNSR, 201.70
2026-02-01 22:48:13,SNSR, 201.63
2026-02-01 22:48:23,SNSR, 202.06
2026-02-01 22:48:33,SNSR, 201.70
2026-02-01 22:48:43,SNSR, 201.70
2026-02-01 22:48:53,SNSR, 201.63
2026-02-01 22:49:03,SNSR, 201.70
2026-02-01 22:49:14,SNSR, 201.70
2026-02-01 22:49:24,SNSR, 201.63
2026-02-01 22:49:34,SNSR, 201.68
2026-02-01 22:49:44,SNSR, 201.63
2026-02-01 22:49:54,SNSR, 201.62
2026-02-01 22:50:04,SNSR, 201.77
2026-02-01 22:50:14,SNSR, 201.63
2026-02-01 22:50:24,SNSR, 202.06
2026-02-01 22:50:34,SNSR, 201.70
2026-02-01 22:50:44,SNSR, 201.68
2026-02-01 22:50:54,SNSR, 201.62
2026-02-01 22:51:04,SNSR, 201.63
2026-02-01 22:51:14,SNSR, 201.62
2026-02-01 22:51:24,SNSR, 201.70
2026-02-01 22:51:35,SNSR, 201.63
2026-02-01 22:51:44,SNSR, 201.70
2026-02-01 22:51:54,SNSR, 201.62
2026-02-01 22:52:04,SNSR, 201.62
2026-02-01 22:52:14,SNSR, 201.63
2026-02-01 22:52:24,SNSR, 201.63
2026-02-01 22:52:35,SNSR, 201.68
2026-02-01 22:52:45,SNSR, 201.68
2026-02-01 22:52:55,SNSR, 201.77
2026-02-01 22:53:05,SNSR, 201.70
2026-02-01 22:53:15,SNSR, 202.06
2026-02-01 22:53:25,SNSR, 201.62
2026-02-01 22:53:35,SNSR, 201.68
2026-02-01 22:53:45,SNSR, 201.63
2026-02-01 22:53:55,SNSR, 201.62
2026-02-01 22:54:05,SNSR, 201.70
2026-02-01 22:54:15,SNSR, 201.68
2026-02-01 22:54:26,SNSR, 202.06
2026-02-01 22:54:35,SNSR, 201.70
2026-02-01 22:54:45,SNSR, 201.65
2026-02-01 22:54:55,SNSR, 201.63
2026-02-01 22:55:06,SNSR, 201.70
2026-02-01 22:55:15,SNSR, 201.62
2026-02-01 22:55:26,SNSR, 201.63
2026-02-01 22:55:36,SNSR, 201.72
2026-02-01 22:55:45,SNSR, 201.63
2026-02-01 22:55:56,SNSR, 201.70
2026-02-01 22:56:06,SNSR, 201.70
2026-02-01 22:56:16,SNSR, 201.70
2026-02-01 22:56:26,SNSR, 201.68
2026-02-01 22:56:36,SNSR, 201.70
2026-02-01 22:56:46,SNSR, 201.70
2026-02-01 22:56:56,SNSR, 201.70
2026-02-01 22:57:06,SNSR, 201.70
2026-02-01 22:57:16,SNSR, 201.68
2026-02-01 22:57:26,SNSR, 202.13
2026-02-01 22:57:36,SNSR, 201.70
2026-02-01 22:57:46,SNSR, 201.62
2026-02-01 22:57:57,SNSR, 201.63
2026-02-01 22:58:06,SNSR, 201.63
2026-02-01 22:58:16,SNSR, 201.68
2026-02-01 22:58:27,SNSR, 201.70
2026-02-01 22:58:37,SNSR, 201.68
2026-02-01 22:58:47,SNSR, 201.68
2026-02-01 22:58:57,SNSR, 201.68
2026-02-01 22:59:07,SNSR, 201.70
2026-02-01 22:59:17,SNSR, 201.70
2026-02-01 22:59:27,SNSR, 201.63
2026-02-01 22:59:37,SNSR, 201.68
2026-02-01 22:59:47,SNSR, 201.62
2026-02-01 22:59:57,SNSR, 201.62
2026-02-01 23:00:07,SNSR, 201.70
2026-02-01 23:00:17,SNSR, 201.62
2026-02-01 23:00:27,SNSR, 201.70
2026-02-01 23:00:37,SNSR, 201.70
2026-02-01 23:00:47,SNSR, 201.70
2026-02-01 23:00:57,SNSR, 201.68
2026-02-01 23:01:08,SNSR, 201.70
2026-02-01 23:01:17,SNSR, 201.70
2026-02-01 23:01:27,SNSR, 202.04
2026-02-01 23:01:38,SNSR, 201.68
2026-02-01 23:01:48,SNSR, 201.63
2026-02-01 23:01:58,SNSR, 201.63
2026-02-01 23:02:08,SNSR, 201.70
2026-02-01 23:02:18,SNSR, 202.13
2026-02-01 23:02:28,SNSR, 201.70
2026-02-01 23:02:38,SNSR, 201.70
2026-02-01 23:02:48,SNSR, 201.70
2026-02-01 23:02:58,SNSR, 201.68
2026-02-01 23:03:08,SNSR, 201.62
2026-02-01 23:03:18,SNSR, 201.63
2026-02-01 23:03:28,SNSR, 201.68
2026-02-01 23:03:38,SNSR, 201.70
2026-02-01 23:03:48,SNSR, 201.63
2026-02-01 23:03:58,SNSR, 201.63
2026-02-01 23:04:09,SNSR, 201.62
2026-02-01 23:04:18,SNSR, 201.63
2026-02-01 23:04:28,SNSR, 201.70
2026-02-01 23:04:38,SNSR, 201.62
2026-02-01 23:04:48,SNSR, 201.63
2026-02-01 23:04:59,SNSR, 201.62
2026-02-01 23:05:09,SNSR, 201.63
2026-02-01 23:05:19,SNSR, 201.70
2026-02-01 23:05:29,SNSR, 202.06
2026-02-01 23:05:39,SNSR, 201.70
2026-02-01 23:05:49,SNSR, 201.68
2026-02-01 23:05:59,SNSR, 201.65
2026-02-01 23:06:09,SNSR, 201.68
2026-02-01 23:06:19,SNSR, 201.70
2026-02-01 23:06:29,SNSR, 201.70
2026-02-01 23:06:39,SNSR, 202.06
2026-02-01 23:06:49,SNSR, 201.70
2026-02-01 23:06:59,SNSR, 201.68
2026-02-01 23:07:10,SNSR, 201.70
2026-02-01 23:07:19,SNSR, 201.63
2026-02-01 23:07:29,SNSR, 201.62
2026-02-01 23:07:39,SNSR, 201.70
2026-02-01 23:07:49,SNSR, 201.70
2026-02-01 23:08:00,SNSR, 201.63
2026-02-01 23:08:10,SNSR, 201.62
2026-02-01 23:08:20,SNSR, 201.70
2026-02-01 23:08:30,SNSR, 201.70
2026-02-01 23:08:40,SNSR, 201.63
2026-02-01 23:08:50,SNSR, 201.63
2026-02-01 23:09:00,SNSR, 201.68
2026-02-01 23:09:10,SNSR, 201.68
2026-02-01 23:09:20,SNSR, 201.70
2026-02-01 23:09:30,SNSR, 201.70
2026-02-01 23:09:40,SNSR, 201.70
2026-02-01 23:09:50,SNSR, 201.63
2026-02-01 23:10:00,SNSR, 201.63
2026-02-01 23:10:10,SNSR, 201.70
2026-02-01 23:10:21,SNSR, 201.68
2026-02-01 23:10:30,SNSR, 201.68
2026-02-01 23:10:40,SNSR, 202.06
2026-02-01 23:10:50,SNSR, 202.15
2026-02-01 23:11:01,SNSR, 201.68
2026-02-01 23:11:11,SNSR, 201.70
2026-02-01 23:11:21,SNSR, 201.70
2026-02-01 23:11:31,SNSR, 201.70
2026-02-01 23:11:41,SNSR, 201.68
2026-02-01 23:11:51,SNSR, 202.15
2026-02-01 23:12:01,SNSR, 201.68
2026-02-01 23:12:11,SNSR, 201.70
2026-02-01 23:12:21,SNSR, 201.70
2026-02-01 23:12:31,SNSR, 201.68
2026-02-01 23:12:41,SNSR, 201.68
2026-02-01 23:12:51,SNSR, 201.62
2026-02-01 23:13:01,SNSR, 201.72
2026-02-01 23:13:12,SNSR, 202.13
2026-02-01 23:13:21,SNSR, 201.70
2026-02-01 23:13:31,SNSR, 201.70
2026-02-01 23:13:41,SNSR, 201.70
2026-02-01 23:13:51,SNSR, 201.77
2026-02-01 23:14:01,SNSR, 201.70
2026-02-01 23:14:12,SNSR, 201.70
2026-02-01 23:14:21,SNSR, 202.13
2026-02-01 23:14:32,SNSR, 201.77
2026-02-01 23:14:42,SNSR, 201.68
2026-02-01 23:14:52,SNSR, 201.72
2026-02-01 23:15:02,SNSR, 201.63
2026-02-01 23:15:12,SNSR, 201.70
2026-02-01 23:15:22,SNSR, 201.70
2026-02-01 23:15:32,SNSR, 201.70
2026-02-01 23:15:42,SNSR, 201.75
2026-02-01 23:15:52,SNSR, 201.62
2026-02-01 23:16:02,SNSR, 202.13
2026-02-01 23:16:14,SNSR, 201.77
2026-02-01 23:16:22,SNSR, 201.70
2026-02-01 23:16:32,SNSR, 201.70
2026-02-01 23:16:42,SNSR, 201.63
2026-02-01 23:16:52,SNSR, 201.70
2026-02-01 23:17:02,SNSR, 201.70
2026-02-01 23:17:13,SNSR, 201.70
2026-02-01 23:17:23,SNSR, 201.70
2026-02-01 23:17:33,SNSR, 201.72
2026-02-01 23:17:43,SNSR, 201.70
2026-02-01 23:17:53,SNSR, 201.68
2026-02-01 23:18:03,SNSR, 201.70
2026-02-01 23:18:13,SNSR, 201.63
2026-02-01 23:18:23,SNSR, 202.13
2026-02-01 23:18:33,SNSR, 201.77
2026-02-01 23:18:43,SNSR, 201.77
2026-02-01 23:18:53,SNSR, 201.75
2026-02-01 23:19:03,SNSR, 201.68
2026-02-01 23:19:13,SNSR, 201.70
2026-02-01 23:19:24,SNSR, 202.13
2026-02-01 23:19:33,SNSR, 201.68
2026-02-01 23:19:44,SNSR, 201.77
2026-02-01 23:19:54,SNSR, 201.79
2026-02-01 23:20:03,SNSR, 201.72
2026-02-01 23:20:13,SNSR, 201.75
2026-02-01 23:20:24,SNSR, 201.72
2026-02-01 23:20:34,SNSR, 201.70
